Item_Identifier,Item_Fat_Content,Item_Type,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales
1269,3,11,8,0,2,3,5.925,0.096387053,45.6086,1987,356.8688
1220,3,9,8,0,2,3,9.695,0.128176489,224.8404,1987,3600.6464
292,4,8,6,1,0,3,12.6,0.064110725,122.3414,1997,243.6828
188,3,14,5,2,0,3,15.6,0.035561344,112.1518,1999,1821.6288
1533,3,15,5,2,0,3,16.7,0.119647957,180.9976,1999,4165.2448
1241,3,15,1,2,2,2,18.0,0.195979015,88.2514,1998,88.5514
1526,3,12,9,2,2,1,12.6,0.075676339,190.4846,1985,6501.8699
965,2,15,3,2,2,0,20.85,0.021416681,104.6306,2009,1149.8366
880,4,13,9,2,2,1,12.6,0.024766802,151.0392,1985,3281.0624
578,1,12,6,1,0,3,18.7,0.070691729,230.201,1997,5742.525
834,3,10,9,2,2,1,12.6,0.030693309,228.0352,1985,6501.8699
120,4,9,2,2,1,3,18.85,0.055671582,133.3284,2007,263.6568
765,4,15,7,1,1,3,11.65,0.040507228,186.924,2004,2237.088
220,4,8,8,0,2,3,16.5,0.035626319,93.112,1987,932.12
763,4,1,3,2,2,0,15.6,0.143688905,128.1994,2009,2184.4898
1467,3,15,4,2,1,3,12.3,0.106542886,173.2396,2002,3139.9128
653,3,11,0,1,0,2,12.6,0.195979015,231.83,1985,466.06
805,4,15,2,2,1,3,10.65,0.024107056,56.6272,2007,447.4176
74,4,10,2,2,1,3,16.2,0.104058452,102.499,2007,2063.98
629,3,11,3,2,2,0,10.5,0.048403392,48.2376,2009,527.3136
115,3,10,9,2,2,1,12.6,0.026391403,92.812,1985,2609.936
1188,3,15,4,2,1,3,7.55,0.031007381,123.4072,2002,2082.6224
1490,4,10,9,2,2,1,12.6,0.150672399,104.728,1985,2450.144
421,3,14,5,2,0,3,13.35,0.149598628,179.466,1999,3775.086
130,4,15,2,2,1,3,16.0,0.077290355,44.5086,2007,713.7376
1459,3,14,0,1,0,2,12.6,0.078758649,103.0016,1985,202.4032
1198,4,14,8,0,2,3,16.85,0.036359891,90.7488,1987,2263.72
639,4,15,2,2,1,3,8.185,0.046747071,49.9692,2007,837.5764
733,4,4,5,2,0,3,19.7,0.0,125.9362,1999,1635.8706
732,4,8,6,1,0,3,10.8,0.041865848,189.7214,1997,5841.0634
1043,3,9,2,2,1,3,12.6,0.031713126,172.5764,2007,1030.6584
1222,4,11,3,2,2,0,16.7,0.07044068,216.885,2009,6275.165
365,4,12,3,2,2,0,13.1,0.006087409,185.0898,2009,1870.898
1251,3,15,2,2,1,3,14.85,0.035456465,162.2578,2007,3690.5294
1449,4,15,0,1,0,2,12.6,0.142107998,150.3734,1985,296.9468
708,3,10,8,0,2,3,13.0,0.030064132,58.022,1987,898.83
800,4,7,6,1,0,3,12.1,0.029781363,146.9444,1997,1596.5884
1190,4,9,8,0,2,3,11.3,0.056387854,245.4118,1987,6501.8699
537,4,15,8,0,2,3,10.0,0.038653608,245.4144,1987,6501.8699
1342,4,9,4,2,1,3,20.6,0.083172413,121.0756,2002,1696.4584
1232,3,11,7,1,1,3,11.5,0.020565921,86.054,2004,1384.864
1102,2,8,2,2,1,3,11.8,0.008609602,114.8492,2007,1390.1904
1223,4,1,1,2,2,2,8.895,0.121180705,177.037,1998,176.437
1272,4,14,4,2,1,3,9.3,0.174703862,104.0964,2002,1788.3388
398,3,12,9,2,2,1,12.6,0.127800388,177.037,1985,4587.362
1495,4,13,1,2,2,2,19.1,0.195979015,171.8422,1998,1034.6532
1012,4,8,2,2,1,3,17.85,0.018125948,94.9094,2007,761.6752
1133,4,9,2,2,1,3,6.445,0.029859711,94.1436,2007,1418.154
1273,4,6,1,2,2,2,12.65,0.116203156,53.5324,1998,415.4592
1277,4,13,7,1,1,3,13.15,0.09264951,157.8604,2004,3803.0496
895,4,5,0,1,0,2,12.6,0.081197035,121.7414,1985,365.5242
1218,4,7,7,1,1,3,15.0,0.049070183,61.9168,2004,767.0016
1476,4,9,8,0,2,3,11.65,0.131394793,151.9024,1987,1669.8264
1265,3,12,1,2,2,2,20.1,0.0,152.2366,1998,151.1366
1307,4,9,6,1,0,3,17.35,0.0,102.9016,1997,1922.8304
1315,4,15,2,2,1,3,18.1,0.022526293,95.0094,2007,1713.7692
1558,0,10,1,2,2,2,8.5,0.163838951,51.3324,1998,311.5944
623,4,9,4,2,1,3,14.1,0.11349714,56.1956,2002,1364.89
1067,3,14,2,2,1,3,11.8,0.094185483,126.2704,2007,2002.7264
1106,0,14,8,0,2,3,6.035,0.14113846,155.0998,1987,3691.1952
710,4,14,0,1,0,2,12.6,0.164006137,113.2834,1985,575.917
693,4,13,1,2,2,2,12.5,0.17314115,168.4448,1998,170.4448
314,4,6,7,1,1,3,20.85,0.039555016,116.8808,2004,820.2656
355,3,12,5,2,0,3,14.0,0.037580877,162.6526,1999,4275.7676
1057,4,11,6,1,0,3,17.25,0.035064318,92.412,1997,1304.968
1398,4,8,4,2,1,3,11.5,0.017678008,129.2626,2002,1705.1138
1363,4,14,5,2,0,3,6.675,0.041986639,93.2462,1999,1480.7392
858,4,11,6,1,0,3,5.8,0.130955811,90.3172,1997,1338.258
1181,4,12,2,2,1,3,8.895,0.026492726,208.4954,2007,6251.862
1455,4,13,5,2,0,3,7.67,0.185130961,32.9216,1999,588.5672
605,4,12,4,2,1,3,10.895,0.026934673,106.128,2002,319.584
1154,4,4,4,2,1,3,8.21,0.0,148.2392,2002,1491.392
638,4,7,8,0,2,3,8.575,0.023866079,107.128,1987,958.752
641,4,9,3,2,2,0,7.75,0.043414959,93.1436,2009,1418.154
1412,4,4,9,2,2,1,12.6,0.030554947,41.877,1985,1125.202
1065,4,7,9,2,2,1,12.6,0.023463124,190.6846,1985,6501.8699
1360,3,6,2,2,1,3,12.35,0.033951827,197.2426,2007,2966.139
1233,4,15,8,0,2,3,17.7,0.174228338,117.1834,1987,691.1004
1374,4,7,3,2,2,0,8.52,0.027169589,151.0682,2009,1829.6184
690,4,8,7,1,1,3,18.2,0.1630653,43.3086,2004,758.3462
831,4,7,0,1,0,2,12.6,0.058444176,73.0696,1985,223.7088
189,4,11,7,1,1,3,16.0,0.057049301,225.9404,2004,1350.2424
1097,3,14,5,2,0,3,8.63,0.032960823,115.0518,1999,1366.2216
719,3,9,2,2,1,3,10.8,0.0,40.7138,2007,406.138
1206,4,14,3,2,2,0,18.75,0.053025371,192.5504,2009,2109.2544
233,4,5,8,0,2,3,5.78,0.096306016,161.9552,1987,2111.9176
1289,3,10,4,2,1,3,13.8,0.014762987,90.7172,2002,1338.258
1274,3,9,8,0,2,3,17.75,0.067446626,184.724,1987,1677.816
395,3,12,3,2,2,0,11.5,0.042173667,194.682,2009,2316.984
1102,2,8,4,2,1,3,11.8,0.008578539,117.6492,2002,1158.492
885,4,13,2,2,1,3,15.1,0.056155909,140.5496,2007,2681.8424
1233,4,15,0,1,0,2,12.6,0.195979015,116.6834,1985,460.7336
1162,3,7,8,0,2,3,8.85,0.112571187,122.0388,1987,1609.9044
150,4,13,2,2,1,3,12.6,0.083221904,174.5054,2007,2626.581
1354,3,15,7,1,1,3,13.8,0.064195136,75.8012,2004,1138.518
493,3,7,5,2,0,3,6.115,0.007055292,188.653,1999,3605.307
1001,4,11,1,2,2,2,17.25,0.070703828,170.3764,1998,343.5528
1345,4,14,9,2,2,1,12.6,0.102941345,142.047,1985,2719.793
615,3,6,4,2,1,3,6.26,0.009887927,150.7366,2002,2418.1856
1235,4,9,1,2,2,2,13.5,0.101231721,86.254,1998,173.108
1542,4,13,1,2,2,2,19.6,0.069112952,90.1514,1998,442.757
667,3,10,9,2,2,1,12.6,0.138846289,263.7884,1985,1324.942
206,4,14,7,1,1,3,11.5,0.171050595,126.3704,2004,3880.2824
592,4,4,5,2,0,3,14.65,0.0,54.9614,1999,552.614
1422,4,12,3,2,2,0,8.89,0.005496816,102.8016,2009,1012.016
309,2,13,1,2,2,2,8.02,0.033259081,154.2972,1998,1090.5804
146,3,6,2,2,1,3,18.7,0.092095924,183.3292,2007,2006.7212
1355,4,10,5,2,0,3,7.405,0.015295536,89.7146,1999,547.2876
1193,4,15,8,0,2,3,5.98,0.043526599,148.4418,1987,2354.2688
758,3,6,9,2,2,1,12.6,0.049435598,209.7586,1985,5487.5236
824,4,14,0,1,0,2,12.6,0.027610698,149.5366,1985,604.5464
773,4,8,4,2,1,3,15.2,0.012141036,48.7034,2002,680.4476
800,4,7,2,2,1,3,12.1,0.029949818,146.3444,2007,3773.7544
1319,4,14,0,1,0,2,12.6,0.053939315,52.1008,1985,50.6008
744,3,14,6,1,0,3,9.285,0.0,161.5578,1997,4653.2762
395,3,12,0,1,0,2,12.6,0.073541072,192.282,1985,386.164
1249,4,6,1,2,2,2,8.155,0.195979015,188.453,1998,379.506
929,4,15,5,2,0,3,9.3,0.043033346,89.4172,1999,1159.8236
272,4,4,6,1,0,3,13.85,0.034570357,117.4492,1997,3243.7776
1331,3,2,4,2,1,3,16.7,0.054739692,65.7168,2002,1086.5856
401,3,9,5,2,0,3,11.15,0.105471384,105.8648,1999,1973.4312
1231,3,11,7,1,1,3,16.7,0.042610897,117.2782,2004,715.0692
897,4,13,3,2,2,0,17.0,0.126758324,124.5362,2009,1132.5258
1554,4,15,8,0,2,3,7.365,0.042524835,228.372,1987,4527.44
981,4,10,7,1,1,3,16.5,0.073813788,207.2638,2004,5383.6588
1113,4,11,1,2,2,2,13.8,0.097251621,245.7802,1998,245.6802
1028,4,11,0,1,0,2,12.6,0.014008751,171.3422,1985,862.211
1037,4,7,1,2,2,2,18.7,0.02442574,52.9324,1998,51.9324
1288,4,14,6,1,0,3,7.905,0.010012319,250.4408,1997,3004.0896
284,3,10,5,2,0,3,13.65,0.184454044,211.4902,1999,4035.4138
879,4,14,5,2,0,3,17.6,0.105042025,163.8868,1999,3111.9492
1290,4,7,3,2,2,0,15.5,0.053589594,44.177,2009,173.108
550,3,1,3,2,2,0,17.25,0.125734578,41.748,2009,199.74
760,3,14,4,2,1,3,6.89,0.136705075,194.882,2002,4440.886
41,3,14,3,2,2,0,7.81,0.03412912,165.1158,2009,1838.2738
1071,4,13,3,2,2,0,20.2,0.100319317,188.6898,2009,3367.6164
1348,4,7,9,2,2,1,12.6,0.033737273,56.6614,1985,607.8754
1074,3,15,6,1,0,3,10.3,0.030569229,113.1176,1997,4695.2216
812,4,5,7,1,1,3,4.635,0.14086247,126.4994,2004,1670.4922
1410,4,10,1,2,2,2,6.465,0.195979015,265.2884,1998,264.9884
1433,4,11,0,1,0,2,12.6,0.039751236,176.9028,1985,708.4112
552,3,14,4,2,1,3,6.61,0.0,186.4898,2002,2993.4368
839,3,14,9,2,2,1,12.6,0.127416049,167.4816,1985,1006.6896
1080,4,9,1,2,2,2,9.1,0.195979015,126.8362,1998,125.8362
1403,3,6,8,0,2,3,5.15,0.06112617,122.5388,1987,371.5164
1367,3,14,9,2,2,1,12.6,0.056328717,63.9168,1985,1597.92
1091,4,14,6,1,0,3,18.0,0.03901099,147.7418,1997,4119.9704
352,4,13,1,2,2,2,10.1,0.093862362,115.9492,1998,231.6984
720,4,15,9,2,2,1,12.6,0.015485016,185.6266,1985,4979.5182
1364,3,6,9,2,2,1,12.6,0.033276066,153.8314,1985,3723.1536
1154,4,4,5,2,0,3,8.21,0.010781158,149.9392,1999,1938.8096
487,4,7,3,2,2,0,7.81,0.067730081,242.6486,2009,2199.1374
1519,4,12,6,1,0,3,12.15,0.018410515,252.1698,1997,2283.0282
1221,3,15,1,2,2,2,19.35,0.083079826,80.3644,1998,157.1288
1425,3,14,1,2,2,2,15.6,0.176244038,173.6764,1998,515.3292
458,4,14,5,2,0,3,7.365,0.160216552,93.512,1999,1677.816
147,3,2,7,1,1,3,9.5,0.048676324,187.7898,2004,2057.9878
176,4,4,9,2,2,1,12.6,0.070103425,179.4344,1985,5888.3352
1280,4,7,3,2,2,0,5.73,0.045556681,85.3882,2009,1288.323
1408,4,9,5,2,0,3,15.1,0.076193763,89.783,1999,2247.075
833,3,12,8,0,2,3,6.765,0.087187488,105.5306,1987,1567.959
1251,3,15,5,2,0,3,14.85,0.035311852,160.9578,1999,4813.734
1518,3,15,5,2,0,3,6.11,0.103080901,131.2968,1999,1957.452
1441,4,11,2,2,1,3,20.1,0.075049323,110.4228,2007,1105.228
1280,4,7,4,2,1,3,5.73,0.045463871,85.2882,2002,2061.3168
1437,4,11,9,2,2,1,12.6,0.015944801,249.5092,1985,6474.2392
164,3,14,6,1,0,3,6.785,0.022974812,208.7928,1997,5890.9984
68,4,10,4,2,1,3,8.645,0.021629781,51.9982,2002,999.3658
521,4,10,0,1,0,2,12.6,0.032516546,188.8214,1985,753.6856
1400,4,9,8,0,2,3,15.6,0.081036436,112.3544,1987,2572.6512
1030,2,14,4,2,1,3,7.76,0.059472609,98.77,2002,1298.31
860,3,12,8,0,2,3,9.195,0.047081398,51.1666,1987,1179.1318
987,4,9,5,2,0,3,9.8,0.047260402,102.8016,1999,1922.8304
1170,2,12,1,2,2,2,18.25,0.148673586,197.2452,1998,195.7452
445,4,14,3,2,2,0,21.25,0.156012631,177.337,2009,2822.992
943,4,13,4,2,1,3,7.235,0.077011493,117.3492,2002,1506.0396
1434,3,11,7,1,1,3,20.25,0.07614605,197.0794,2004,4681.9056
1245,4,10,9,2,2,1,12.6,0.135836915,93.8094,1985,3237.1196
756,4,8,9,2,2,1,12.6,0.030062224,154.3656,1985,2471.4496
1481,4,9,3,2,2,0,18.0,0.008575615,80.2618,2009,644.4944
1449,4,15,8,0,2,3,7.02,0.081096635,148.4734,1987,3563.3616
1332,3,15,4,2,1,3,15.1,0.100060762,144.0786,2002,2600.6148
1022,4,12,7,1,1,3,8.68,0.008834023,100.0384,2004,2266.3832
662,3,2,3,2,2,0,21.2,0.007069662,175.7738,2009,1911.5118
468,4,13,1,2,2,2,16.6,0.046161923,176.6344,1998,356.8688
818,4,8,4,2,1,3,12.15,0.079592733,37.3506,2002,645.1602
1125,4,15,5,2,0,3,16.25,0.025776994,169.9474,1999,2863.6058
358,4,8,8,0,2,3,11.5,0.020960615,133.2942,1987,2649.884
1280,4,7,9,2,2,1,12.6,0.0,87.3882,1985,1374.2112
826,4,5,6,1,0,3,13.15,0.020715913,83.5566,1997,1268.349
1201,3,9,2,2,1,3,5.465,0.048801674,132.1626,2007,1573.9512
637,4,10,4,2,1,3,14.15,0.0,253.7014,2002,5865.0322
1153,4,2,7,1,1,3,12.8,0.069605676,261.9252,2004,4984.1788
549,3,14,4,2,1,3,8.655,0.088373591,119.3756,2002,1454.1072
1539,3,12,9,2,2,1,12.6,0.035853059,176.8712,1985,3691.1952
1151,3,14,5,2,0,3,9.3,0.01404119,199.1084,1999,396.8168
1342,4,9,2,2,1,3,20.6,0.083473583,120.8756,2007,1211.756
1489,3,15,0,1,0,2,12.6,0.076434542,155.8946,1985,473.3838
874,1,9,6,1,0,3,19.7,0.08073703,197.011,1997,3338.987
1316,3,15,7,1,1,3,14.5,0.0,169.6448,2004,2045.3376
1432,4,8,6,1,0,3,10.0,0.089152528,147.7102,1997,437.4306
524,4,14,8,0,2,3,7.945,0.015863075,161.821,1987,2446.815
928,3,6,5,2,0,3,20.35,0.151308326,81.7276,1999,2030.69
504,3,9,7,1,1,3,15.85,0.121609722,60.222,2004,539.298
116,3,14,8,0,2,3,16.85,0.023135131,44.8428,1987,703.0848
1398,4,8,3,2,2,0,11.5,0.017714096,132.9626,2009,1442.7886
1169,0,9,5,2,0,3,11.1,0.0,156.4604,1999,2376.906
327,4,13,6,1,0,3,6.635,0.027069402,174.9396,1997,1744.396
102,3,10,6,1,0,3,7.81,0.055226755,123.1046,1997,871.5322
1525,4,3,3,2,2,0,9.395,0.040124625,85.1908,2009,1342.2528
1490,4,10,7,1,1,3,7.0,0.151376958,108.228,2004,1171.808
495,4,5,7,1,1,3,6.71,0.03558013,217.5166,2004,4572.0486
92,4,11,3,2,2,0,15.75,0.166513779,38.0506,2009,265.6542
407,4,8,2,2,1,3,19.85,0.06478563,123.7704,2007,2503.408
1407,4,4,5,2,0,3,9.5,0.085223447,189.2872,1999,6050.7904
763,4,1,2,2,1,3,15.6,0.143915417,127.5994,2007,2441.4886
627,4,9,0,1,0,2,12.6,0.132275338,123.8388,1985,123.8388
421,3,14,7,1,1,3,13.35,0.149338159,178.666,2004,1797.66
364,4,14,6,1,0,3,11.1,0.044823438,174.2054,1997,1926.1594
297,3,9,8,0,2,3,15.0,0.02681843,219.7456,1987,3094.6384
1195,3,5,3,2,2,0,14.8,0.04407225,109.057,2009,1428.141
789,3,15,6,1,0,3,19.1,0.025872153,145.7418,1997,882.8508
1115,4,8,7,1,1,3,6.825,0.059835659,264.3226,2004,4229.1616
56,4,13,0,1,0,2,12.6,0.13027716,228.001,1985,1148.505
348,3,10,5,2,0,3,17.35,0.027653795,88.0856,1999,1318.284
987,4,9,8,0,2,3,9.8,0.04714777,102.4016,1987,1720.4272
970,3,9,2,2,1,3,19.35,0.062882112,164.1184,2007,2807.0128
1105,4,1,5,2,0,3,18.6,0.152294691,98.9358,1999,1508.037
1076,2,7,7,1,1,3,7.27,0.071064499,114.4518,2004,1366.2216
1462,3,15,3,2,2,0,12.6,0.041726942,122.0072,2009,1470.0864
944,4,11,9,2,2,1,12.6,0.055121892,196.7768,1985,5912.304
688,4,13,6,1,0,3,12.65,0.042211119,108.6938,1997,1393.5194
896,3,10,9,2,2,1,12.6,0.132500853,220.3798,1985,5289.1152
720,4,15,7,1,1,3,17.5,0.015557426,184.7266,2004,2213.1192
1531,4,1,5,2,0,3,8.06,0.021409913,229.7326,1999,6501.8699
569,2,13,3,2,2,0,12.1,0.015497337,165.5526,2009,3453.5046
461,4,13,9,2,2,1,12.6,0.065612808,62.351,1985,2150.534
1506,3,10,5,2,0,3,17.2,0.012030747,166.6184,1999,1155.8288
619,4,14,9,2,2,1,12.6,0.075603699,215.1218,1985,3205.827
861,3,5,6,1,0,3,5.94,0.029372367,186.7556,1997,3942.8676
1222,0,11,8,0,2,3,16.7,0.070096518,217.885,1987,3894.93
1556,4,3,7,1,1,3,7.39,0.120258245,141.547,2004,2290.352
625,3,9,7,1,1,3,20.7,0.079281476,100.1042,2004,892.8378
885,4,13,0,1,0,2,12.6,0.097768728,142.4496,1985,564.5984
1425,3,14,9,2,2,1,12.6,0.104786172,172.2764,1985,1545.9876
383,3,9,1,2,2,2,18.2,0.043626605,241.4196,1998,482.0392
1553,3,9,3,2,2,0,20.2,0.117839328,195.211,2009,2356.932
1138,4,13,9,2,2,1,12.6,0.089858447,84.5882,1985,2061.3168
1024,3,15,0,1,0,2,12.6,0.185008985,42.3796,1985,123.8388
402,3,11,8,0,2,3,17.75,0.156701315,240.7538,1987,4566.7222
169,3,11,2,2,1,3,8.71,0.0,43.5744,2007,498.0184
385,3,14,2,2,1,3,18.85,0.139087683,251.7724,2007,3020.0688
601,4,1,7,1,1,3,20.75,0.089243789,192.0478,2004,4649.9472
541,3,10,7,1,1,3,12.5,0.073721115,85.6198,2004,610.5386
1325,3,11,6,1,0,3,5.325,0.138679995,53.7298,1997,862.8768
736,4,14,0,1,0,2,12.6,0.195979015,156.463,1985,312.926
1510,4,15,6,1,0,3,16.75,0.0,255.3988,1997,4625.9784
1493,4,14,8,0,2,3,16.0,0.040911824,141.2496,1987,3387.5904
421,3,14,3,2,2,0,13.35,0.149974858,179.766,2009,5932.278
1084,3,6,2,2,1,3,11.8,0.026072872,99.8674,2007,1018.674
865,3,14,3,2,2,0,10.65,0.085482761,231.4668,2009,3225.1352
569,2,13,2,2,1,3,12.1,0.015521768,165.8526,2007,3124.5994
362,4,14,7,1,1,3,9.395,0.099101845,105.828,2004,1704.448
1428,4,8,7,1,1,3,19.6,0.025281802,152.0024,2004,2884.2456
1119,4,15,8,0,2,3,14.1,0.125675936,86.9198,1987,1133.8574
1223,4,1,9,2,2,1,12.6,0.07204818,177.937,1985,6501.8699
555,3,10,4,2,1,3,16.5,0.068263916,104.799,2002,1238.388
918,3,15,1,2,2,2,14.3,0.109144085,88.2856,1998,175.7712
249,4,15,7,1,1,3,7.51,0.017425784,227.901,2004,459.402
1057,0,11,5,2,0,3,17.25,0.035118834,93.412,1999,932.12
976,3,15,3,2,2,0,5.785,0.054066567,87.0856,2009,1406.1696
1423,3,14,2,2,1,3,13.65,0.012823829,55.5588,2007,916.1408
615,1,6,5,2,0,3,6.26,0.009883257,149.8366,1999,1964.7758
381,3,14,9,2,2,1,12.6,0.041754584,53.464,1985,1597.92
1171,4,14,1,2,2,2,19.7,0.112036236,174.937,1998,882.185
478,3,10,2,2,1,3,19.7,0.161610636,255.2014,2007,3570.0196
577,3,11,5,2,0,3,13.65,0.078909166,186.724,1999,4474.176
1475,4,8,3,2,2,0,20.1,0.077769768,63.0536,2009,980.0576
566,3,15,8,0,2,3,12.6,0.021951613,250.9092,1987,4731.1748
250,4,2,5,2,0,3,20.85,0.097770004,222.8746,1999,3589.9936
375,4,4,0,1,0,2,12.6,0.094817105,77.9012,1985,75.9012
107,4,3,6,1,0,3,15.6,0.066726133,185.8924,1997,3516.7556
1193,4,15,2,2,1,3,5.98,0.043809261,146.8418,2007,1765.7016
1415,3,0,0,1,0,2,12.6,0.0,184.3582,1985,185.7582
962,4,6,3,2,2,0,16.35,0.032671446,165.4842,2009,1492.0578
573,4,7,6,1,0,3,14.15,0.095378221,170.5106,1997,2395.5484
800,4,7,8,0,2,3,12.1,0.0,145.1444,1987,3338.3212
626,4,13,4,2,1,3,9.895,0.060188932,233.0642,2002,6041.4692
611,4,13,5,2,0,3,8.51,0.016135764,195.6478,1999,4262.4516
897,2,13,7,1,1,3,17.0,0.126220187,126.7362,2004,1258.362
502,3,15,9,2,2,1,12.6,0.024286378,194.711,1985,5892.33
947,4,14,5,2,0,3,9.0,0.065350715,175.437,1999,3175.866
574,4,13,2,2,1,3,5.11,0.035071955,163.221,2007,2773.057
266,3,10,5,2,0,3,19.5,0.030742083,85.554,1999,1211.756
324,4,9,2,2,1,3,9.195,0.015949001,84.1592,2007,1238.388
1375,3,14,8,0,2,3,16.7,0.038496166,147.5102,1987,5540.7876
1036,4,8,5,2,0,3,19.0,0.017746826,210.8244,1999,2540.6928
786,4,9,6,1,0,3,12.3,0.111274591,35.0874,1997,458.7362
600,4,12,9,2,2,1,12.6,0.065272284,256.1646,1985,3349.6398
334,4,7,7,1,1,3,14.15,0.183472595,82.0276,2004,1624.552
581,4,13,0,1,0,2,12.6,0.08918772,128.9678,1985,254.3356
43,4,9,3,2,2,0,10.395,0.030281543,116.3176,2009,1259.6936
897,4,13,1,2,2,2,17.0,0.195979015,125.1362,1998,251.6724
884,3,6,5,2,0,3,15.85,0.061190964,47.1744,1999,996.0368
1486,4,14,8,0,2,3,10.195,0.107307677,149.8076,1987,2217.114
465,4,11,0,1,0,2,12.6,0.067441726,57.4272,1985,111.8544
112,4,4,3,2,2,0,6.57,0.066338717,261.4278,2009,4165.2448
1352,4,7,2,2,1,3,8.43,0.0,195.3768,2007,1576.6144
1556,4,3,4,2,1,3,7.39,0.120524922,142.247,2002,2433.499
471,2,2,2,2,1,3,16.0,0.061192211,224.1404,2007,4725.8484
181,4,11,5,2,0,3,13.1,0.075056542,76.0354,1999,601.8832
1398,4,8,9,2,2,1,12.6,0.017556795,129.9626,1985,3410.2276
915,1,2,4,2,1,3,13.5,0.129077455,95.2068,2002,583.2408
1543,3,15,8,0,2,3,20.6,0.047896393,185.8556,1987,1689.8004
1535,4,10,5,2,0,3,15.2,0.021240491,216.9824,1999,4804.4128
449,4,11,9,2,2,1,12.6,0.031743707,179.1344,1985,1605.9096
1419,4,4,2,2,1,3,5.88,0.003612411,154.1998,2007,3537.3954
1433,4,11,3,2,2,0,6.03,0.022796178,178.1028,2009,1416.8224
1511,3,6,0,1,0,2,12.6,0.133279499,112.6202,1985,675.1212
217,4,8,5,2,0,3,18.85,0.016132592,130.2626,1999,3016.7398
585,4,8,8,0,2,3,7.68,0.152429537,85.5224,1987,1278.336
202,4,13,2,2,1,3,15.35,0.035348491,124.673,2007,2093.941
1192,4,11,5,2,0,3,13.1,0.020903193,119.2782,1999,3098.6332
1227,4,8,3,2,2,0,10.1,0.054853377,198.6084,2009,2182.4924
884,3,6,0,1,0,2,12.6,0.106971167,44.7744,1985,135.8232
727,4,9,4,2,1,3,12.65,0.035482562,231.401,2002,2526.711
589,3,15,8,0,2,3,14.6,0.042923071,109.8254,1987,1627.881
1539,3,12,3,2,2,0,11.1,0.036174285,176.0712,2009,1581.9408
1360,3,6,9,2,2,1,12.6,0.033597374,197.2426,1985,3163.8816
730,3,10,5,2,0,3,8.63,0.028320655,172.5422,1999,2241.7486
1263,4,13,7,1,1,3,9.6,0.0,163.9184,2004,4293.0784
1348,4,7,1,2,2,2,19.6,0.056744064,55.6614,1998,165.7842
1323,3,7,5,2,0,3,19.35,0.039990314,165.0868,1999,982.7208
1389,4,15,4,2,1,3,14.0,0.030155224,214.7192,2002,3020.0688
796,4,2,3,2,2,0,12.15,0.062541552,34.3532,2009,251.6724
1205,4,9,6,1,0,3,8.195,0.031403441,93.8462,1997,647.8234
660,4,15,4,2,1,3,8.325,0.029845243,41.6138,2002,284.2966
698,4,15,3,2,2,0,7.475,0.149125615,241.6854,2009,6042.135
1085,3,12,0,1,0,2,12.6,0.170382726,45.2718,1985,47.2718
532,4,4,8,0,2,3,6.385,0.083768522,109.8596,1987,3235.788
506,3,14,0,1,0,2,12.6,0.116793684,41.0112,1985,42.6112
1447,3,12,8,0,2,3,18.5,0.062205112,148.3418,1987,1765.7016
480,4,14,2,2,1,3,11.5,0.0463847,118.9124,2007,1540.6612
412,4,8,3,2,2,0,7.93,0.071425647,45.9086,2009,1070.6064
1417,2,7,0,1,0,2,12.6,0.033929133,154.3972,1985,311.5944
953,4,14,4,2,1,3,13.65,0.036033639,183.7924,2002,2591.2936
664,3,6,8,0,2,3,12.35,0.158337479,157.9946,1987,3313.6866
1389,4,15,5,2,0,3,14.0,0.030140981,216.0192,1999,2588.6304
525,4,8,5,2,0,3,9.6,0.024515221,189.2214,1999,3956.8494
276,3,12,7,1,1,3,14.0,0.105125569,143.2812,2004,3277.0676
1422,4,12,7,1,1,3,8.89,0.00547348,100.5016,2004,1315.6208
1341,3,14,1,2,2,2,16.85,0.133385398,109.8544,1998,223.7088
1477,4,13,0,1,0,2,12.6,0.047098175,75.5354,1985,150.4708
906,3,5,7,1,1,3,7.05,0.055548003,225.3088,2004,5816.4288
1503,4,15,5,2,0,3,17.1,0.128614205,111.6886,1999,1556.6404
511,4,10,9,2,2,1,12.6,0.047551568,249.1092,1985,6501.8699
1171,2,14,8,0,2,3,19.7,0.066879757,174.437,1987,1587.933
1313,3,12,3,2,2,0,16.1,0.160379061,33.6558,2009,203.7348
738,3,6,2,2,1,3,11.3,0.054861393,96.9094,2007,952.094
1106,2,14,4,2,1,3,6.035,0.141542481,153.1998,2002,1537.998
718,3,2,3,2,2,0,17.6,0.053397642,46.706,2009,699.09
139,2,13,4,2,1,3,6.675,0.021710275,34.9874,2002,247.0118
1552,3,9,8,0,2,3,15.5,0.075688032,262.9568,1987,1845.5976
640,4,14,5,2,0,3,9.395,0.045340279,85.025,1999,2080.625
274,2,15,8,0,2,3,16.1,0.100149459,78.4328,1987,1158.492
1320,3,10,2,2,1,3,15.0,0.162348584,185.9266,2007,4610.665
382,4,15,5,2,0,3,9.6,0.036341539,142.9154,1999,3261.7542
634,4,11,8,0,2,3,14.1,0.087920675,228.5668,1987,1151.834
395,3,12,4,2,1,3,11.5,0.042087749,192.682,2002,3861.64
